pitcher_id,year,n_pitches,disruption_1,disruption_2,disruption_len_1,disruption_len_2,bias_1,bias_2,bias_len_1,bias_len_2
670970,2023,4,1.207,0.882,1.391,1.268,-0.373,-0.021,0.471,0.747
670970,2024,512,0.901,0.842,0.823,0.839,-0.196,0.081,-0.104,0.068
670970,2025,448,0.913,0.884,0.875,0.879,-0.241,0.093,-0.189,0.013
670990,2023,78,0.972,0.699,0.866,0.683,-0.122,0.035,-0.226,-0.135
670990,2024,267,0.911,0.868,0.905,0.877,0.095,0.092,-0.051,-0.043
670990,2025,287,0.901,0.854,0.744,0.77,0.029,0.121,0.008,0.062
671096,2023,539,0.831,0.845,0.854,0.851,0.126,0.014,0.094,0.014
671096,2024,988,0.751,0.781,0.748,0.765,0.172,0.054,0.141,0.052
671096,2025,1271,0.795,0.791,0.767,0.77,0.153,0.003,0.094,-0.009
671106,2023,427,0.752,0.729,0.757,0.773,0.092,-0.193,0.078,-0.088
671106,2024,668,0.833,0.741,0.779,0.746,-0.096,-0.362,-0.113,-0.264
671106,2025,1135,0.849,0.75,0.813,0.791,-0.013,-0.365,-0.033,-0.227
671109,2024,19,0.998,1.035,1.183,1.079,0.003,-0.15,-0.321,-0.438
671109,2025,136,0.85,0.832,0.826,0.834,0.072,-0.07,0.064,-0.039
671111,2023,158,0.932,0.832,0.864,0.81,0.151,-0.312,-0.192,-0.444
671111,2024,117,0.91,0.877,0.947,0.932,0.179,-0.314,-0.145,-0.434
671111,2025,72,0.873,0.738,0.906,0.83,-0.126,-0.663,-0.243,-0.551
671131,2023,163,0.698,1.001,0.687,0.871,0.276,0.47,0.256,0.353
671131,2024,59,0.826,0.86,0.813,0.85,0.006,0.081,-0.084,-0.032
671131,2025,610,0.808,0.955,0.748,0.854,0.224,0.322,0.26,0.302
671162,2025,47,0.979,0.851,0.67,0.679,-0.381,-0.7,-0.226,-0.436
671212,2023,101,0.788,0.835,0.728,0.878,-0.144,0.112,0.111,0.294
671212,2024,320,0.909,0.779,0.795,0.761,-0.225,0.036,-0.13,0.032
671212,2025,390,0.899,0.865,0.74,0.849,-0.276,0.159,-0.047,0.228
671305,2024,275,0.86,0.955,0.84,0.873,0.125,0.367,0.064,0.196
671305,2025,39,0.787,1.064,0.598,0.756,0.25,0.593,-0.078,0.108
671345,2023,231,1.056,0.775,0.979,0.805,-0.537,-0.015,-0.51,-0.167
671345,2024,410,0.866,0.847,0.77,0.723,-0.131,0.273,-0.155,0.088
671737,2023,293,0.809,0.756,0.698,0.765,-0.089,0.044,-0.023,0.079
671737,2024,1101,0.839,0.81,0.719,0.805,-0.153,0.159,-0.01,0.19
671737,2025,1009,0.853,0.875,0.791,0.864,-0.085,0.136,0.024,0.159
671922,2024,526,1.035,0.739,0.872,0.742,-0.456,-0.215,-0.363,-0.198
671922,2025,574,0.913,0.763,0.858,0.812,-0.243,-0.014,-0.196,-0.056
672282,2023,501,0.822,0.767,0.753,0.801,0.038,-0.093,0.064,0.024
672282,2024,677,0.832,0.855,0.794,0.87,0.11,0.03,0.167,0.125
672282,2025,500,0.963,0.823,0.885,0.846,-0.22,-0.164,-0.27,-0.2
672335,2023,159,1.12,0.803,0.952,0.793,-0.532,-0.29,-0.428,-0.252
672335,2024,363,1.037,0.738,0.919,0.761,-0.428,-0.273,-0.385,-0.272
672335,2025,179,1.038,0.739,0.924,0.779,-0.408,-0.366,-0.279,-0.249
672391,2024,175,0.848,0.997,0.77,0.939,-0.018,0.316,0.109,0.318
672391,2025,349,0.771,0.924,0.718,0.881,0.137,0.333,0.206,0.318
672456,2024,700,0.817,0.784,0.752,0.753,0.165,0.07,0.112,0.057
672456,2025,669,0.862,0.794,0.788,0.791,0.033,-0.061,0.026,-0.024
672552,2024,79,0.784,0.817,0.686,0.727,0.165,0.055,0.094,0.025
672578,2023,239,0.866,0.92,0.736,0.768,-0.037,0.285,0.036,0.22
672578,2024,260,0.749,1.01,0.767,0.929,0.105,0.4,0.085,0.254
672578,2025,361,0.827,0.964,0.763,0.865,0.139,0.391,0.16,0.295
672582,2023,332,0.906,0.75,0.843,0.777,-0.302,-0.197,-0.25,-0.19
672582,2024,375,1.092,0.725,1.002,0.763,-0.542,-0.309,-0.558,-0.405
672582,2025,449,1.124,0.767,1.021,0.869,-0.598,-0.405,-0.51,-0.377
672710,2024,451,0.797,0.835,0.745,0.777,0.104,0.144,0.041,0.061
672710,2025,90,0.809,0.954,0.742,0.799,0.122,0.187,0.03,0.081
672715,2023,123,0.874,1.021,0.871,0.941,0.095,0.293,0.025,0.126
672724,2025,18,0.931,0.697,0.723,0.761,1.243,-0.041,0.609,-0.136
672782,2023,14,0.647,1.048,0.843,1.14,0.169,0.235,0.328,0.369
672782,2024,98,0.667,0.737,0.676,0.696,0.18,-0.029,0.032,-0.107
672782,2025,495,0.76,0.789,0.704,0.767,0.085,0.1,0.091,0.098
672841,2025,500,1.071,0.771,0.936,0.776,-0.561,-0.075,-0.477,-0.163
672851,2023,387,0.71,0.788,0.681,0.74,0.096,0.164,0.073,0.116
672851,2024,74,0.814,0.712,0.734,0.719,-0.175,0.009,-0.139,-0.02
672860,2023,12,1.039,1.568,0.882,1.1,0.998,1.193,0.57,0.611
672860,2024,156,0.83,1.149,0.782,1.057,0.218,0.479,0.369,0.503
673380,2024,261,0.831,1.039,0.735,0.898,0.056,0.369,0.122,0.299
673380,2025,81,0.832,1.116,0.71,0.869,0.295,0.541,0.224,0.336
673513,2024,473,0.733,0.902,0.723,0.885,0.232,0.226,0.349,0.318
673513,2025,482,0.77,0.894,0.729,0.834,0.256,0.085,0.28,0.156
673540,2023,560,0.951,0.885,0.847,0.822,0.096,0.154,-0.017,0.009
673540,2024,37,0.807,0.875,0.782,0.862,0.139,0.117,0.078,0.087
673540,2025,827,0.879,0.861,0.776,0.766,0.191,0.104,0.093,0.033
673820,2025,23,0.813,0.857,0.717,0.675,0.236,0.397,0.195,0.27
673929,2024,243,0.771,0.803,0.797,0.816,-0.076,0.13,-0.16,-0.028
673929,2025,516,0.76,1.113,0.756,0.912,0.267,0.519,0.197,0.323
673965,2025,32,0.771,0.823,0.728,0.857,-0.146,0.004,-0.046,0.054
674003,2023,240,0.823,0.827,0.819,0.814,0.113,-0.046,-0.003,-0.133
674003,2024,500,0.745,0.795,0.729,0.764,0.397,0.024,0.185,-0.04
674072,2023,124,0.73,0.699,0.716,0.731,-0.033,-0.312,0.001,-0.175
674072,2024,268,0.783,0.756,0.758,0.753,0.061,-0.244,0.01,-0.173
674072,2025,47,0.757,0.753,0.682,0.724,0.425,-0.067,0.397,0.129
674285,2024,215,0.971,0.726,0.867,0.734,-0.385,-0.2,-0.337,-0.226
674285,2025,248,0.937,0.714,0.878,0.766,-0.353,-0.151,-0.343,-0.223
674370,2023,218,0.84,0.847,0.781,0.823,-0.013,0.021,0.043,0.058
674370,2024,479,0.791,0.978,0.751,0.879,0.342,0.41,0.346,0.361
674370,2025,642,0.752,0.92,0.745,0.857,0.219,0.285,0.243,0.263
674384,2025,102,0.927,0.888,0.863,0.937,-0.29,0.072,-0.153,0.072
674444,2023,94,0.925,0.869,0.782,0.788,-0.285,0.16,-0.228,0.057
674444,2024,44,0.757,0.847,0.563,0.7,-0.088,0.409,-0.062,0.232
674444,2025,298,0.918,0.792,0.833,0.758,-0.306,0.032,-0.311,-0.108
674681,2023,46,0.892,0.851,0.861,0.876,0.337,-0.053,0.207,-0.038
674841,2025,151,0.699,0.727,0.707,0.732,0.078,-0.372,0.032,-0.245
674944,2024,112,0.877,0.825,0.78,0.757,0.104,-0.268,0.128,-0.085
674944,2025,58,0.813,0.843,0.969,1.01,0.137,-0.399,-0.033,-0.332
675512,2025,303,0.869,0.834,0.792,0.775,-0.108,0.094,-0.107,0.011
675540,2023,326,0.832,0.813,0.799,0.828,-0.046,-0.261,-0.085,-0.214
675540,2024,302,0.829,0.783,0.782,0.796,0.108,-0.189,0.078,-0.078
675540,2025,23,0.809,0.675,0.579,0.506,0.238,-0.347,-0.033,-0.302
675627,2023,181,0.74,1.001,0.766,0.851,0.496,0.464,0.305,0.258
675627,2024,307,0.869,0.885,0.785,0.792,0.054,0.13,-0.048,-0.029
675650,2024,116,0.708,0.828,0.715,0.859,0.122,0.171,0.228,0.246
675650,2025,35,0.816,0.954,0.842,1.07,-0.078,0.104,0.203,0.316
675848,2025,491,1.135,0.738,0.892,0.715,-0.389,-0.207,-0.349,-0.223
675911,2023,636,0.929,0.857,0.84,0.759,-0.049,0.231,-0.155,0.005
675911,2024,44,0.95,1.087,0.995,1.092,0.367,0.482,0.317,0.371
675911,2025,963,0.867,0.879,0.84,0.832,0.147,0.2,0.036,0.064
675916,2023,93,0.792,0.87,0.723,0.81,0.055,0.02,0.115,0.091
675919,2025,11,0.696,0.66,0.82,0.889,-0.246,-0.43,0.079,-0.012
675921,2023,15,0.672,0.589,0.453,0.543,0.131,-0.063,0.155,0.034
675921,2024,258,0.923,0.863,0.829,0.78,0.096,-0.024,-0.025,-0.093
675989,2023,111,1.033,0.763,0.881,0.802,-0.395,-0.264,-0.185,-0.086
675989,2024,106,1.047,0.7,0.82,0.706,-0.436,-0.362,-0.33,-0.281
675989,2025,15,0.896,0.638,0.816,0.633,-0.201,-0.36,-0.231,-0.331
676051,2025,43,0.774,1.128,0.655,0.812,0.621,0.705,0.407,0.426
676070,2025,5,0.609,1.004,0.799,0.931,0.847,-0.958,0.46,-0.226
676083,2023,22,0.73,0.728,0.678,0.938,-0.047,0.015,0.079,0.121
676083,2024,91,0.952,0.812,0.927,0.896,-0.32,-0.346,-0.308,-0.318
676083,2025,804,0.807,0.779,0.788,0.774,-0.103,-0.228,-0.174,-0.258
676092,2023,103,0.92,0.763,0.839,0.745,-0.233,-0.1,-0.275,-0.187
676092,2024,320,0.858,0.78,0.83,0.792,0.06,-0.05,0.001,-0.073
676092,2025,243,0.828,0.859,0.83,0.814,0.152,-0.103,0.002,-0.175
676105,2024,151,0.968,0.956,0.824,0.827,-0.072,0.15,0.014,0.133
676106,2023,100,0.912,0.708,0.779,0.726,-0.323,-0.344,-0.174,-0.194
676106,2024,449,0.805,0.787,0.767,0.794,-0.02,0.078,0.034,0.081
676106,2025,672,0.875,0.716,0.767,0.711,-0.172,-0.005,-0.153,-0.047
676130,2023,229,0.761,0.862,0.686,0.766,0.153,0.237,0.192,0.223
676130,2024,506,0.811,0.928,0.769,0.861,0.096,0.229,0.179,0.243
676130,2025,482,0.749,0.789,0.693,0.783,-0.05,0.061,0.048,0.101
676206,2023,126,0.792,0.991,0.802,1.013,0.185,0.249,0.395,0.438
676206,2025,45,0.854,0.769,0.811,0.762,0.085,-0.078,0.046,-0.029
676254,2023,300,0.993,0.947,0.868,0.874,0.162,0.059,0.108,0.035
676254,2024,486,1.013,0.868,0.947,0.88,-0.063,-0.021,-0.081,-0.06
676254,2025,422,1.023,0.784,0.976,0.841,-0.242,-0.142,-0.253,-0.192
676263,2025,546,0.773,0.796,0.764,0.793,-0.055,-0.045,-0.05,-0.062
676265,2023,189,0.767,0.859,0.787,0.846,0.024,-0.115,-0.054,-0.168
676272,2023,506,0.911,0.92,0.868,0.875,0.024,0.237,-0.05,0.075
676272,2024,422,0.917,0.907,0.843,0.879,0.075,0.27,0.107,0.235
676272,2025,51,0.917,0.795,0.818,0.767,-0.147,-0.077,-0.208,-0.141
676282,2024,289,1.054,0.967,0.961,0.915,0.326,-0.027,0.022,-0.148
676282,2025,670,1.103,1.068,0.986,0.968,0.455,0.06,0.163,-0.041
676391,2024,9,0.679,0.869,0.443,0.465,0.582,-0.296,0.18,-0.119
676395,2023,251,0.808,0.689,0.709,0.694,-0.178,-0.11,-0.072,-0.035
676395,2024,439,0.837,0.81,0.792,0.795,-0.113,0.089,-0.102,0.009
676395,2025,475,0.857,0.789,0.743,0.759,-0.181,-0.056,-0.068,-0.003
676428,2024,295,0.891,0.8,0.832,0.779,-0.026,-0.017,-0.029,-0.036
676428,2025,442,0.884,0.844,0.858,0.832,0.002,-0.027,-0.098,-0.129
676440,2023,525,0.805,0.861,0.841,0.867,0.228,0.087,0.186,0.087
676440,2024,1318,0.916,0.887,0.864,0.877,0.164,0.054,0.173,0.1
676440,2025,1286,0.891,0.847,0.816,0.802,0.213,0.072,0.174,0.085
676467,2025,696,0.82,0.748,0.811,0.789,0.129,-0.156,0.099,-0.058
676475,2025,3,0.717,0.506,0.743,0.562,0.974,-0.214,-0.543,-0.762
676477,2023,165,0.994,0.822,0.835,0.756,-0.043,-0.043,-0.152,-0.145
676477,2024,104,0.833,0.772,0.835,0.82,-0.115,-0.468,-0.177,-0.411
676477,2025,597,0.931,0.752,0.829,0.758,-0.212,-0.209,-0.25,-0.256
676508,2024,74,0.757,0.879,0.771,0.861,0.148,0.182,0.112,0.127
676508,2025,597,0.867,0.78,0.786,0.779,-0.093,-0.125,-0.051,-0.071
676510,2025,11,1.085,0.705,1.015,0.697,-0.237,-0.228,-0.422,-0.406
676534,2023,76,0.933,0.666,0.738,0.762,-0.459,-0.344,-0.287,-0.222
676534,2024,396,1.044,0.717,0.873,0.775,-0.555,-0.381,-0.418,-0.305
676534,2025,424,1.04,0.732,0.909,0.75,-0.526,-0.381,-0.48,-0.394
676568,2024,19,0.813,0.879,1.006,0.998,-0.05,0.142,-0.281,-0.183
676571,2025,172,1.001,0.897,0.979,0.932,0.102,-0.252,-0.139,-0.331
676596,2023,18,0.851,0.722,0.732,0.758,0.068,-0.204,0.169,0.016
676596,2024,202,0.863,0.739,0.793,0.748,-0.11,-0.372,-0.138,-0.309
676604,2024,27,0.874,0.728,0.797,0.735,-0.063,-0.053,-0.114,-0.145
676604,2025,105,0.786,0.672,0.762,0.713,-0.068,-0.266,-0.041,-0.177
676609,2025,8,0.838,0.65,1.171,1.124,0.899,-0.41,0.645,0.034
676614,2024,184,0.723,0.727,0.689,0.75,0.249,0.049,0.266,0.148
676617,2024,65,1.025,0.842,0.927,0.844,-0.141,0.022,-0.033,0.078
676617,2025,325,0.964,0.827,0.876,0.776,-0.214,0.042,-0.263,-0.115
676661,2024,98,0.82,0.675,0.729,0.659,-0.242,-0.195,-0.273,-0.238
676661,2025,287,0.769,0.801,0.731,0.795,-0.059,0.002,-0.052,-0.012
676664,2023,570,0.841,0.826,0.824,0.837,0.129,-0.026,0.101,0.001
676664,2024,1262,0.805,0.81,0.784,0.793,0.284,-0.004,0.107,-0.063
676664,2025,1044,0.803,0.742,0.807,0.781,0.155,-0.156,0.062,-0.109
676679,2025,10,1.379,0.864,0.83,0.783,1.779,0.21,0.622,-0.153
676680,2023,136,0.935,0.842,0.868,0.855,-0.213,-0.283,-0.159,-0.177
676680,2024,97,1.032,0.886,1.022,0.966,0.029,-0.463,-0.015,-0.25
676680,2025,35,0.775,0.84,0.749,0.899,0.112,-0.206,0.255,0.1
676684,2023,147,1.109,0.747,0.941,0.774,-0.607,-0.512,-0.532,-0.472
676684,2024,523,1.084,0.732,0.945,0.775,-0.577,-0.344,-0.504,-0.351
676684,2025,516,1.044,0.65,0.865,0.701,-0.558,-0.178,-0.438,-0.188
676701,2025,7,1.257,1.211,1.095,1.098,-0.138,-0.918,-0.099,-0.495
676702,2023,88,0.904,0.864,0.706,0.734,-0.188,0.131,-0.119,0.066
676702,2024,264,0.851,0.922,0.758,0.811,0.102,0.36,0.12,0.27
676702,2025,168,0.84,0.766,0.7,0.716,-0.075,0.141,-0.005,0.128
676710,2023,559,0.737,0.779,0.741,0.779,0.214,0.053,0.172,0.061
676710,2024,1350,0.741,0.861,0.78,0.849,0.369,0.151,0.285,0.138
676714,2024,146,0.878,0.918,0.847,0.89,0.254,0.199,0.244,0.206
676724,2025,2,0.62,0.537,0.712,0.378,1.02,0.237,0.416,0.178
676742,2025,63,0.786,0.962,0.692,0.822,0.116,0.292,0.094,0.19
676755,2024,45,0.894,0.767,0.811,0.753,0.002,0.047,0.101,0.129
676755,2025,366,0.869,0.724,0.781,0.736,-0.168,-0.06,-0.096,-0.031
676760,2023,67,0.83,0.818,0.799,0.835,0.284,0.158,0.306,0.233
676760,2024,164,0.828,0.865,0.761,0.836,0.34,0.176,0.232,0.131
676760,2025,82,0.712,0.726,0.735,0.833,0.149,-0.06,0.247,0.121
676775,2023,149,0.728,0.833,0.67,0.724,-0.016,0.239,0.012,0.143
676775,2024,360,0.741,0.776,0.691,0.743,-0.024,0.232,0.047,0.182
676775,2025,83,0.862,0.988,0.772,0.849,0.178,0.472,0.228,0.375
676801,2025,17,0.785,1.073,0.767,0.738,0.424,-1.039,0.315,-0.251
676879,2024,204,0.926,0.907,0.824,0.805,-0.143,0.098,-0.169,-0.031
676879,2025,405,0.959,0.886,0.84,0.799,-0.276,0.024,-0.28,-0.089
676917,2025,369,0.948,0.847,0.835,0.84,-0.215,0.047,-0.185,-0.031
676961,2023,17,0.965,0.515,0.712,0.525,-0.308,-0.326,-0.143,-0.104
676961,2024,29,0.675,0.66,0.681,0.697,0.154,-0.224,0.271,0.066
676961,2025,301,0.712,0.681,0.678,0.7,-0.006,-0.115,0.026,-0.046
676962,2024,347,0.876,0.861,0.745,0.793,-0.083,0.171,0.014,0.159
676962,2025,803,0.773,0.904,0.744,0.858,0.05,0.235,0.139,0.239
676969,2024,80,0.906,0.692,0.846,0.757,-0.338,-0.185,-0.271,-0.17
676969,2025,18,1.138,0.873,0.983,0.85,-0.572,-0.451,-0.609,-0.538
676974,2024,409,0.812,0.806,0.776,0.798,-0.074,0.06,0.002,0.064
676974,2025,457,0.847,0.765,0.734,0.741,-0.293,-0.054,-0.201,-0.068
676979,2023,19,0.917,0.599,0.821,0.699,-0.432,-0.344,-0.136,-0.075
676979,2024,1125,0.88,0.809,0.77,0.809,-0.229,0.17,-0.082,0.173
676979,2025,1545,0.84,0.817,0.801,0.871,-0.099,0.11,0.021,0.152
677020,2023,47,0.997,0.852,0.84,0.835,-0.219,-0.012,-0.215,-0.087
677020,2024,91,0.819,0.753,0.752,0.746,-0.033,0.018,-0.006,0.022
677020,2025,37,0.612,0.765,0.607,0.732,0.3,0.209,0.441,0.362
677053,2023,177,0.955,0.724,0.942,0.822,-0.293,-0.311,-0.296,-0.291
677053,2024,412,0.834,0.739,0.791,0.791,-0.094,-0.155,-0.052,-0.082
677076,2023,19,1.092,0.936,0.689,0.672,0.039,0.135,0.03,0.077
677076,2024,8,0.85,0.911,0.796,0.759,0.519,0.082,-0.342,-0.615
677161,2023,13,0.607,0.507,0.541,0.487,0.035,-0.161,-0.19,-0.325
677161,2024,421,0.925,0.867,0.846,0.781,0.129,0.055,-0.083,-0.146
677161,2025,267,0.976,0.737,0.881,0.767,-0.205,-0.152,-0.213,-0.169
677649,2025,11,0.774,0.701,1.326,1.297,1.141,-0.211,0.459,-0.262
677651,2025,43,0.763,0.912,0.91,1.016,0.616,0.322,0.616,0.441
677865,2023,65,0.774,0.817,0.742,0.762,0.331,-0.014,0.184,-0.028
677865,2024,58,0.858,0.777,0.896,0.876,0.101,-0.158,-0.035,-0.19
677865,2025,84,0.749,0.697,0.702,0.67,0.151,-0.207,-0.03,-0.222
677944,2023,190,0.82,0.794,0.76,0.783,-0.025,-0.007,-0.001,0.04
677944,2024,602,0.877,0.798,0.809,0.796,0.046,0.027,0.042,0.044
677944,2025,910,0.895,0.773,0.784,0.742,0.017,-0.048,-0.048,-0.057
677952,2025,528,0.839,0.857,0.681,0.807,-0.159,0.203,0.003,0.233
677955,2024,70,1.08,0.798,0.863,0.672,-0.333,-0.071,-0.291,-0.127
677955,2025,231,0.873,0.95,0.8,0.882,0.1,0.261,0.145,0.235
677958,2024,104,0.904,0.791,0.751,0.739,-0.168,0.028,-0.197,-0.072
677958,2025,532,0.85,0.878,0.789,0.815,-0.006,0.225,-0.041,0.084
677960,2023,133,0.811,0.792,0.8,0.765,0.043,0.047,0.049,0.048
677960,2024,558,0.902,0.79,0.813,0.77,-0.126,0.021,-0.111,-0.02
677960,2025,300,0.945,0.811,0.81,0.801,-0.092,0.086,-0.005,0.095
677961,2025,14,0.957,0.721,0.726,0.632,-0.096,0.067,0.044,0.14
677976,2024,75,0.921,0.722,0.859,0.737,-0.411,-0.641,-0.307,-0.448
677976,2025,30,1.134,0.814,0.851,0.712,-0.677,-0.723,-0.437,-0.468
678011,2025,5,0.76,1.198,0.754,0.779,-0.36,-1.498,-0.397,-0.753
678020,2024,82,1.232,0.906,1.022,0.846,-0.5,-0.163,-0.434,-0.238
678020,2025,286,1.042,0.871,0.9,0.773,-0.397,0.02,-0.416,-0.179
678022,2025,297,0.821,0.813,0.742,0.745,-0.097,0.061,-0.078,0.008
678024,2025,667,0.935,0.742,0.88,0.769,-0.254,-0.265,-0.302,-0.304
678061,2023,139,0.99,1.001,0.877,0.921,0.238,0.349,0.298,0.36
678061,2024,170,0.909,0.896,0.817,0.877,0.109,0.149,0.209,0.242
678215,2025,87,0.848,0.725,0.765,0.738,0.014,-0.329,0.054,-0.145
678226,2023,39,0.873,0.765,0.781,0.828,-0.228,0.037,-0.079,0.092
678226,2024,146,1.002,0.931,0.798,0.872,-0.273,0.088,-0.032,0.193
678226,2025,292,0.975,0.771,0.8,0.763,-0.304,-0.105,-0.188,-0.067
678316,2025,30,0.883,0.795,0.817,0.807,0.021,-0.082,-0.008,-0.068
678368,2024,467,0.75,0.766,0.713,0.731,0.433,-0.119,0.253,-0.069
678368,2025,615,0.723,0.714,0.706,0.702,0.331,-0.163,0.084,-0.213
678394,2023,596,0.907,0.806,0.841,0.78,-0.055,0.118,-0.06,0.033
678394,2024,1130,0.913,0.862,0.84,0.808,-0.088,0.09,-0.085,0.004
678394,2025,1194,0.817,0.833,0.781,0.778,-0.066,0.127,-0.068,0.035
678495,2024,387,0.901,0.917,0.845,0.919,-0.054,0.089,-0.041,0.041
678495,2025,387,0.88,0.902,0.788,0.874,-0.035,0.102,0.076,0.146
678606,2023,213,1.095,0.839,0.998,0.877,-0.245,-0.004,-0.241,-0.094
678606,2024,225,1.054,0.877,0.954,0.863,-0.416,0.117,-0.337,-0.002
678606,2025,575,1.173,0.821,0.986,0.775,-0.498,-0.034,-0.466,-0.177
678692,2024,136,0.813,0.819,0.765,0.843,-0.029,0.202,0.059,0.183
678692,2025,540,0.843,0.959,0.755,0.842,0.135,0.277,0.075,0.125
678821,2024,71,0.965,0.674,0.693,0.769,-0.333,-0.11,-0.032,0.147
678821,2025,173,0.978,0.801,0.882,0.837,-0.182,-0.023,-0.159,-0.049
678906,2024,53,1.025,0.81,0.899,0.789,-0.316,-0.483,-0.403,-0.509
678906,2025,238,0.817,0.795,0.792,0.765,0.019,-0.168,-0.026,-0.153
679156,2024,138,0.851,0.714,0.752,0.76,0.064,-0.08,0.225,0.117
679346,2023,64,0.928,0.819,0.835,0.695,-0.098,0.045,-0.197,-0.103
679358,2024,18,0.699,0.681,0.532,0.508,0.032,-0.027,-0.011,-0.061
679358,2025,327,0.824,0.941,0.851,0.906,0.384,0.172,0.292,0.134
679525,2023,503,0.759,0.808,0.709,0.758,0.089,0.095,0.113,0.106
679525,2024,924,0.803,0.77,0.762,0.778,-0.005,0.03,0.006,0.017
679775,2025,178,1.122,0.872,1.027,0.881,-0.058,-0.287,-0.273,-0.376
679845,2024,4,0.771,0.991,0.512,0.597,0.399,-0.263,-0.181,-0.283
679883,2025,93,0.93,0.901,0.881,0.934,0.019,0.085,-0.012,0.034
679885,2023,74,1.148,1.019,0.965,0.984,-0.156,0.3,-0.027,0.233
679885,2024,506,1.16,1.009,1,0.944,-0.259,0.222,-0.159,0.123
679885,2025,93,1.069,1.049,0.894,0.953,-0.025,0.439,0.119,0.383
679922,2025,5,1.151,1.548,1.244,1.624,0.18,0.308,0.309,0.392
680232,2023,35,0.821,0.826,0.834,0.813,0.385,0.02,0.091,-0.125
680570,2023,607,0.902,0.799,0.812,0.719,-0.015,0.074,-0.142,-0.1
680570,2024,839,0.796,0.841,0.792,0.802,0.151,0.141,0.06,0.049
680573,2024,1074,0.82,0.741,0.774,0.766,0.032,-0.143,0.041,-0.065
680573,2025,835,0.763,0.743,0.714,0.762,-0.007,-0.142,0.072,-0.006
680604,2025,24,0.82,0.669,0.79,0.736,-0.085,-0.18,-0.055,-0.12
680684,2025,235,0.779,0.762,0.696,0.696,0.041,0.077,0.021,0.033
680686,2023,460,0.722,0.844,0.774,0.881,0.276,0.2,0.305,0.233
680686,2024,44,0.689,0.743,0.758,0.772,0.285,0.168,0.141,0.028
680689,2023,139,0.766,0.738,0.79,0.812,-0.021,0.087,0.008,0.072
680689,2024,12,0.88,0.944,0.558,0.6,0.229,0.219,0.254,0.24
680689,2025,254,0.924,0.759,0.879,0.905,-0.138,-0.121,0.089,0.103
680694,2023,547,0.939,0.709,0.82,0.72,-0.416,-0.327,-0.353,-0.302
680694,2024,270,0.923,0.764,0.83,0.74,-0.235,-0.151,-0.251,-0.201
680694,2025,212,0.785,0.835,0.769,0.778,-0.048,-0.001,-0.068,-0.055
680701,2025,8,1.147,1.438,1.194,1.392,0.836,0.488,0.944,0.788
680702,2025,29,0.912,0.577,0.758,0.722,-0.42,-0.394,-0.123,-0.086
680704,2023,196,0.987,0.975,0.847,0.889,0.625,0.373,0.461,0.316
680704,2024,424,0.838,0.922,0.734,0.83,0.463,0.259,0.425,0.297
680704,2025,120,0.938,0.985,0.956,0.979,0.739,0.343,0.551,0.325
680723,2023,271,0.767,0.72,0.767,0.768,-0.074,-0.359,-0.136,-0.317
680729,2025,75,0.881,0.735,0.765,0.693,-0.109,-0.222,-0.06,-0.141
680730,2024,1168,0.796,0.838,0.784,0.815,0.124,0.023,0.086,0.01
680730,2025,1328,0.798,0.809,0.767,0.783,0.074,0.001,0.029,-0.023
680732,2024,147,0.778,0.803,0.814,0.888,0.08,0.056,0.125,0.119
680732,2025,1053,0.791,0.844,0.752,0.785,0.141,0.104,0.064,0.04
680735,2023,110,0.873,0.866,0.854,0.854,-0.072,-0.324,-0.125,-0.277
680735,2025,190,0.773,0.749,0.908,0.909,0.014,-0.176,0.12,0.006
680736,2024,261,0.78,0.665,0.778,0.756,-0.25,-0.082,-0.204,-0.097
680736,2025,504,0.933,0.702,0.793,0.741,-0.407,-0.31,-0.295,-0.227
680739,2023,213,0.801,0.883,0.778,0.85,0.063,0.046,0.113,0.09
680739,2024,63,1.006,1.018,0.811,0.8,-0.118,-0.034,-0.136,-0.09
680742,2023,32,0.954,0.684,0.729,0.58,-0.224,-0.109,-0.196,-0.124
680742,2024,28,0.627,0.654,0.632,0.807,0.062,0.241,0.245,0.356
680742,2025,327,0.854,0.799,0.745,0.745,-0.142,-0.046,-0.153,-0.098
680744,2024,194,0.677,0.791,0.683,0.759,0.145,0.171,0.159,0.151
680755,2025,348,0.808,1.067,0.847,1.018,0.212,0.107,0.217,0.132
680767,2023,87,1.005,0.683,0.881,0.649,-0.406,-0.087,-0.413,-0.211
680767,2024,486,1.104,0.778,0.966,0.812,-0.497,-0.196,-0.425,-0.232
680767,2025,380,1.045,0.808,0.872,0.752,-0.482,-0.014,-0.393,-0.102
680837,2025,11,0.671,0.931,0.667,0.762,0.812,-0.458,-0.185,-0.836
680862,2025,10,0.764,0.703,0.601,0.626,1.046,0.009,0.37,-0.346
680880,2024,130,0.82,0.805,0.771,0.758,-0.025,0.077,-0.162,-0.115
680880,2025,165,0.84,0.855,0.786,0.765,-0.033,0.033,-0.145,-0.13
680885,2024,942,0.869,0.821,0.758,0.755,0.014,0.122,0.006,0.07
680885,2025,768,0.884,0.79,0.762,0.732,-0.102,0.058,-0.094,0.003
680891,2024,51,0.796,1.195,0.684,0.971,0.433,0.744,0.352,0.517
680897,2024,282,0.81,1.076,0.786,0.942,0.535,0.471,0.425,0.357
680911,2024,16,1.079,1.251,0.669,0.639,0.29,-0.798,-0.135,-0.441
